300000;0,668830073;-0,06010681
310000;0,668519895;-0,062481519
320000;0,668560037;-0,064454442
330000;0,668198086;-0,066547524
340000;0,66815477;-0,068389418
350000;0,668262404;-0,070497531
360000;0,66804422;-0,072604466
370000;0,667829145;-0,074497364
380000;0,667522725;-0,076721
390000;0,667475244;-0,078581297
400000;0,667413243;-0,080534067
410000;0,667125323;-0,082607053
420000;0,666915644;-0,084530243
430000;0,666771726;-0,086614893
440000;0,666627943;-0,088464381
450000;0,666308304;-0,090422878
460000;0,666185559;-0,092738187
470000;0,665968809;-0,094653717
480000;0,665816277;-0,096580059
490000;0,665431826;-0,098850365
500000;0,665323486;-0,100804205
510000;0,665103851;-0,102817969
520000;0,664840489;-0,10496696
530000;0,664670895;-0,106911095
540000;0,664205276;-0,109191452
550000;0,664030521;-0,111001249
560000;0,663790636;-0,113097074
570000;0,663411965;-0,115315609
580000;0,663204631;-0,117224141
590000;0,662981499;-0,119262963
600000;0,662494211;-0,121341533
610000;0,662310634;-0,123467114
620000;0,662055198;-0,125366454
630000;0,661539431;-0,127504499
640000;0,661313883;-0,129287126
650000;0,661050098;-0,131565334
660000;0,660723224;-0,13337184
670000;0,660337283;-0,135416475
680000;0,660097252;-0,137533426
690000;0,659762343;-0,139527751
700000;0,659359054;-0,141387421
710000;0,65897805;-0,14345189
720000;0,658702269;-0,145494724
730000;0,658435976;-0,147349882
740000;0,657902868;-0,14946519
750000;0,657640268;-0,151389988
760000;0,657343347;-0,15324595
770000;0,656752635;-0,155355799
780000;0,65660546;-0,156887306
790000;0,656192271;-0,158977208
800000;0,655743175;-0,160976138
810000;0,655487762;-0,162997322
820000;0,654979192;-0,164999081
830000;0,654635392;-0,166901954
840000;0,654301408;-0,168784857
850000;0,653886639;-0,170788514
860000;0,653368847;-0,172977132
870000;0,652908188;-0,174859915
880000;0,652598844;-0,17694436
890000;0,652208389;-0,178844567
900000;0,651695272;-0,18084231
910000;0,65125654;-0,18280837
920000;0,650909427;-0,184568139
930000;0,650336202;-0,18658159
940000;0,649869928;-0,188617338
950000;0,649549309;-0,190412043
960000;0,648935115;-0,192625598
970000;0,648561276;-0,194461625
980000;0,648107383;-0,196313002
990000;0,647501998;-0,198418735
1000000;0,647051479;-0,200389358
1100000;0,64200176;-0,219744237
1200000;0,636327184;-0,239049549
1300000;0,630360899;-0,25806218
1400000;0,624076784;-0,276776605
1500000;0,617371369;-0,295401593
1600000;0,610299028;-0,313532729
1700000;0,602776949;-0,331582679
1800000;0,59479443;-0,349415747
1900000;0,586343409;-0,366837241
2000000;0,577704492;-0,383993174
2100000;0,568646659;-0,40081361
2200000;0,559193013;-0,417399048
2300000;0,549804556;-0,433695313
2400000;0,539727396;-0,449707223
2500000;0,529597;-0,465233311
2600000;0,518917674;-0,480462563
2700000;0,508142816;-0,495194007
2800000;0,497068575;-0,510014288
2900000;0,486005827;-0,524159319
3000000;0,474491287;-0,538099327
3100000;0,462735224;-0,551758404
3200000;0,450462802;-0,564862915
3300000;0,438849543;-0,577944449
3400000;0,426478289;-0,590220903
3500000;0,414179328;-0,602259641
3600000;0,401471299;-0,614137102
3700000;0,389048098;-0,625529553
3800000;0,375891662;-0,636547412
3900000;0,363252441;-0,647126123
4000000;0,350131399;-0,657475793
4100000;0,337327492;-0,667402331
4200000;0,324157562;-0,677082089
4300000;0,310915371;-0,686385566
4400000;0,297526396;-0,695237724
4500000;0,284195823;-0,703733926
4600000;0,270907466;-0,7120371
4700000;0,257705912;-0,719978404
4800000;0,244538405;-0,727642536
4900000;0,231254271;-0,735037188
5000000;0,217976369;-0,741797661
5100000;0,204618824;-0,748477264
5200000;0,191226754;-0,754817492
5300000;0,177964334;-0,760849749
5400000;0,164895582;-0,766655164
5500000;0,151926759;-0,77227001
5600000;0,138667394;-0,777448644
5700000;0,125754296;-0,782068601
5800000;0,112731061;-0,787092362
5900000;0,100115967;-0,791306742
6000000;0,087304544;-0,795510567
6100000;0,07465524;-0,799275603
6200000;0,061618368;-0,802943964
6300000;0,049132644;-0,806070948
6400000;0,036545486;-0,809301388
6500000;0,024333532;-0,812280121
6600000;0,012086835;-0,815259789
6700000;-6,41862E-05;-0,817702189
6800000;-0,012300701;-0,819868334
6900000;-0,023889953;-0,822154671
7000000;-0,035948985;-0,824053523
7100000;-0,047671526;-0,825745281
7200000;-0,059298254;-0,827170504
7300000;-0,070656182;-0,828665238
7400000;-0,081773864;-0,829786433
7500000;-0,093129065;-0,83079977
7600000;-0,104313334;-0,831654147
7700000;-0,115320337;-0,832443227
7800000;-0,126277848;-0,832937615
7900000;-0,13735685;-0,833176261
8000000;-0,147970627;-0,833617751
8100000;-0,158496111;-0,833570914
8200000;-0,168877187;-0,833431253
8300000;-0,178990672;-0,833659854
8400000;-0,189019051;-0,833367315
8500000;-0,199090053;-0,833102044
8600000;-0,209055032;-0,832571847
8700000;-0,21879868;-0,831785282
8800000;-0,22849556;-0,831050586
8900000;-0,238081066;-0,830359686
9000000;-0,247541004;-0,829352832
9100000;-0,256982792;-0,828257419
9200000;-0,266120031;-0,827303069
9300000;-0,275217583;-0,826045398
9400000;-0,28414466;-0,824699728
9500000;-0,293076034;-0,823570455
9600000;-0,301452009;-0,822170809
9700000;-0,309866651;-0,820671638
9800000;-0,318556634;-0,819082989
9900000;-0,326511366;-0,817697632
10000000;-0,335202151;-0,815814605
11000000;-0,411249004;-0,796220955
12000000;-0,478081931;-0,772382156
13000000;-0,53587676;-0,746350907
14000000;-0,586386072;-0,719065096
15000000;-0,629422955;-0,691701215
16000000;-0,667867539;-0,66461481
17000000;-0,700121171;-0,638821685
18000000;-0,731271034;-0,611836233
19000000;-0,756135511;-0,587393884
20000000;-0,77877761;-0,563556124
21000000;-0,798619668;-0,541571518
22000000;-0,816285587;-0,520354962
23000000;-0,833038516;-0,498849109
24000000;-0,847075054;-0,479582052
25000000;-0,860026571;-0,460441364
26000000;-0,871510897;-0,442241091
27000000;-0,882325393;-0,425008478
28000000;-0,892761646;-0,407779477
29000000;-0,899669237;-0,394687079
30000000;-0,908144358;-0,378133686
31000000;-0,914977158;-0,364426892
32000000;-0,921742274;-0,350621904
33000000;-0,927899255;-0,336693565
34000000;-0,933233339;-0,324082672
35000000;-0,938433401;-0,311853942
36000000;-0,943079412;-0,300044813
37000000;-0,94730174;-0,288418534
38000000;-0,951250204;-0,277466307
39000000;-0,955118188;-0,266826855
40000000;-0,958424872;-0,256385371
41000000;-0,961458442;-0,246762278
42000000;-0,964490148;-0,236561245
43000000;-0,967046441;-0,227236959
44000000;-0,96945773;-0,218229074
45000000;-0,972035773;-0,209786377
46000000;-0,974212826;-0,20098332
47000000;-0,976258224;-0,193001494
48000000;-0,978764923;-0,184640898
49000000;-0,980423338;-0,176274682
50000000;-0,982072491;-0,168089617
51000000;-0,983384109;-0,160454175
52000000;-0,98454084;-0,153091403
53000000;-0,985545235;-0,145920019
54000000;-0,986828482;-0,138798732
55000000;-0,988214244;-0,131846663
56000000;-0,989256771;-0,125043466
57000000;-0,990297946;-0,118313057
58000000;-0,99087844;-0,111545958
59000000;-0,991807906;-0,105448203
60000000;-0,992913917;-0,098979332
61000000;-0,993487892;-0,092787987
62000000;-0,994298024;-0,086451938
63000000;-0,99465187;-0,080321321
64000000;-0,995242161;-0,074395617
65000000;-0,99583053;-0,068342341
66000000;-0,996410899;-0,062533927
67000000;-0,996860945;-0,056879503
68000000;-0,997269319;-0,051096416
69000000;-0,997531684;-0,04550066
70000000;-0,998092554;-0,039983489
71000000;-0,998251548;-0,034537173
72000000;-0,998439523;-0,029235393
73000000;-0,998586319;-0,023930026
74000000;-0,998883476;-0,018724947
75000000;-0,998861347;-0,013300355
76000000;-0,998922455;-0,007922695
77000000;-0,999071914;-0,002797484
78000000;-0,999137102;0,002390393
79000000;-0,999149803;0,007668944
80000000;-0,999125915;0,01250636
81000000;-0,999205323;0,01749792
82000000;-0,999064872;0,022762261
83000000;-0,99919286;0,027582509
84000000;-0,998992345;0,032459152
85000000;-0,998900001;0,037600487
86000000;-0,998545553;0,042590939
87000000;-0,998779828;0,047226696
88000000;-0,998540576;0,052277321
89000000;-0,998641012;0,057077862
90000000;-0,997903309;0,061863674
91000000;-0,997743625;0,066883604
92000000;-0,997469778;0,071936071
93000000;-0,997366205;0,076527822
94000000;-0,996871955;0,081581094
95000000;-0,99650742;0,08636061
96000000;-0,996311949;0,091197691
97000000;-0,995656696;0,09626791
98000000;-0,995381978;0,101073684
99000000;-0,994585066;0,106024617
100000000;-0,994081505;0,110633882
110000000;-0,988067841;0,160863173
120000000;-0,977824205;0,215115214
130000000;-0,961784545;0,277569465
140000000;-0,933917788;0,353847097
150000000;-0,88451741;0,454232467
160000000;-0,779454525;0,598207098
170000000;-0,497413794;0,804418769
180000000;0,395342331;0,68779069
190000000;0,110815624;-0,783774569
200000000;-0,711381073;-0,605524115
210000000;-0,909989564;-0,341355053
220000000;-0,968458264;-0,180005608
230000000;-0,988181753;-0,072298964
