100,698783199;-487,756454046
100,664947045;-472,08553804
100,258079509;-456,839139897
100,422260391;-443,253666692
100,316504944;-430,371136286
100,239635357;-417,651129999
100,28944455;-405,984835452
100,042291575;-394,966244315
100,304222892;-384,816283592
99,8919241822;-374,921479623
99,6105829114;-365,242338342
99,6538696651;-356,293050593
99,1720955222;-347,975445398
99,206431216;-339,743980397
98,9888377604;-331,913476927
98,805353498;-324,832476111
98,907689506;-317,452832008
98,7785071634;-310,758473394
98,6632021435;-304,329997729
98,7332785781;-298,118349089
98,6030588957;-291,955426529
98,8072631016;-286,462637255
98,7241358175;-280,831392405
98,6407285371;-275,478885333
99,0692458303;-270,481523448
98,8810232146;-265,51658071
98,9258552658;-260,629998439
99,1553911222;-256,271467899
99,0801337029;-251,707971142
99,1504321008;-247,429713101
99,1743813649;-243,40451115
99,2466688729;-239,331579683
99,2310251236;-235,414131441
99,231528623;-231,805138629
99,2506492469;-228,108153118
99,3635547631;-224,612249696
99,2149314512;-221,220020912
99,3055261404;-217,943766888
99,3265038126;-214,687145387
99,2881487018;-211,570534909
99,1800272022;-208,597127108
99,3262416264;-205,598052207
99,2491791009;-202,757829574
99,1587889715;-199,947689997
99,3146985591;-197,283306484
99,220890768;-194,66811766
99,1367946762;-192,031515363
99,2377372664;-189,63985162
98,973118724;-187,113617275
99,1025949454;-184,821088204
99,0556621317;-182,522577279
99,0695304892;-180,188342763
99,0433499618;-177,968135994
99,0609258538;-175,861625599
99,0326385777;-173,765659717
98,8728849592;-171,672274951
99,0275067686;-169,782382506
99,0279292168;-167,855397389
98,9841240596;-165,794361876
99,0631223633;-163,982745415
99,0867430935;-162,235011911
99,003990845;-160,314015571
99,0373763495;-158,620225906
99,0860006675;-157,005145417
99,0096239541;-155,212461873
99,0547866167;-153,582684059
99,0317979639;-151,969515357
99,0733310547;-150,48143245
98,9681903224;-148,982624065
99,0287065941;-147,3839814
99,0505263453;-145,910716554
99,0383811876;-132,708066077
99,1095319041;-121,661440766
99,0287030423;-112,303272649
99,0329653393;-104,237442498
99,0615934499;-97,2659857693
99,0337150252;-91,193653714
99,008007493;-85,8307463057
99,0126735379;-81,0457891256
98,98487635;-76,791851965
99,0061299505;-72,8860049344
98,9666775302;-69,4624692986
98,95691348;-66,3065330416
98,9440487428;-63,4493055476
98,8629027734;-60,7393672469
98,9054128909;-58,3213158733
98,8834546952;-56,0613345181
98,8405843557;-54,0281162634
98,886268774;-52,0395075875
98,8260364568;-50,2212933657
98,8243904102;-48,5528558983
98,8480018152;-46,9752505269
98,8145441399;-45,5225489047
98,831136175;-44,1215777465
98,7844750267;-42,7692279028
98,7581094281;-41,5658397164
98,7694906947;-40,380796405
98,7505527221;-39,2795473216
98,7318175652;-38,2347220304
98,7256564971;-37,2748218726
98,7347579751;-36,3444198745
98,6921893008;-35,4271330953
98,6697451569;-34,568189126
98,7032517209;-33,7807680938
98,6876285873;-33,0208261102
98,6560616178;-32,2711215598
98,6506207164;-31,5619176513
98,6196979847;-30,8699001792
98,5915382604;-30,20164959
98,605107358;-29,5766521467
98,5538849292;-29,0107650637
98,5778338836;-28,4219490042
98,5522535005;-27,8548970642
98,5474247439;-27,3442494813
98,5141379505;-26,7979272167
98,5124880102;-26,3138446761
98,5142983689;-25,8523241953
98,4562447882;-25,3711394962
98,437075268;-24,907921262
98,4120553512;-24,4840596038
98,3914923749;-24,0516478671
98,3785997462;-23,6716039256
98,3732666528;-23,2861732241
98,3713910677;-22,9110518586
98,3538496428;-22,5553856352
98,310277435;-22,1757158174
98,3143984731;-21,8311268824
98,278996931;-21,4834764896
98,2998277521;-21,1848435734
98,2235084992;-20,8387796632
98,2017626642;-20,5211908797
98,2079390808;-20,2463783336
98,1881124594;-19,9678169267
98,1402034095;-19,6643448623
98,1289864851;-19,3974420089
98,1053308125;-19,1255292822
98,0778630302;-18,8676785479
98,0718120047;-18,6110485509
98,0364074057;-18,3590411906
98,0449676754;-18,1115941094
98,0156331656;-17,9054705058
97,9758681631;-17,6527698484
97,9588732793;-17,4457572347
97,9374071082;-17,186730253
97,9204823363;-16,9714626317
97,8574422445;-16,7605289165
97,8350926475;-16,5676662276
97,818067809;-16,3672521438
97,8001493447;-16,2036763802
97,7666457012;-16,0047643763
97,7535517058;-15,7906549485
97,7319946755;-15,6164482291
97,7155265738;-15,4247751135
97,6877707385;-15,2529620589
97,6398759323;-15,101399083
97,622737295;-14,9277957386
97,5702087122;-14,7618019766
97,5401461709;-14,5910585188
97,5430065311;-14,4335941335
97,4672247812;-14,2663037774
97,4426417521;-14,1124320218
97,1239374936;-12,7113397178
96,8217988541;-11,54832535
96,4981585097;-10,5242864598
96,1517133389;-9,66964484563
95,6759958175;-8,92539755875
95,3234384525;-8,24518078099
94,7709388216;-7,65461501842
94,519331523;-7,11153297541
93,9728444902;-6,65139217544
93,5000364958;-6,2150733104
92,9174979373;-5,78870941355
92,3412369632;-5,41867435919
91,9190038789;-5,10965864094
91,3060805876;-4,76255948877
90,7607725081;-4,450280738
90,1822335751;-4,19645814196
89,6322367012;-3,97772803838
89,1638041621;-3,65578697287
88,1721947841;-3,47772569265
87,7528242663;-3,31865885005
87,0140069059;-3,12713800006
86,3659625387;-2,91306825759
85,7766099841;-2,76546099075
85,1358454067;-2,60747159561
84,4748845277;-2,45486252654
83,8149512535;-2,32675770809
83,0836570794;-2,21265627982
82,4419448258;-2,08218407712
81,6996782061;-1,92141986566
81,0106405405;-1,84415510177
80,2750833416;-1,76812812129
79,6681336854;-1,67958938088
78,9264894924;-1,59326420374
78,1663180245;-1,52885874496
77,434548723;-1,43692504925
76,7303668371;-1,31461518836
75,9486967477;-1,21469102662
75,2457373568;-1,05745783612
74,6269696127;-1,01335132874
74,0447629359;-1,01507500293
73,3130284738;-0,982999946307
72,556066687;-0,963251284077
71,820565038;-0,93879600747
71,0957992077;-0,853971900921
70,3668096391;-0,786792780733
69,6855151047;-0,779357030812
68,951777895;-0,734020204526
68,2583058154;-0,730468731909
67,5364210115;-0,665644089573
66,8856235456;-0,61092265069
66,1848746418;-0,574488389771
65,5265019362;-0,585513732276
64,840996465;-0,556448158679
64,1701846683;-0,540407105479
63,4797601342;-0,51775115939
62,8433174946;-0,48060791239
62,2084947386;-0,417213295482
61,5414582523;-0,413702194999
60,9123771453;-0,396725382012
60,2351589542;-0,339142411308
59,6473616972;-0,33771925779
58,9832614622;-0,348098207651
58,3676788975;-0,3193713724
57,7487637507;-0,306105771988
57,1403992551;-0,303711107868
56,5536945365;-0,277513328454
55,9694887251;-0,261060846083
55,3728609515;-0,270738865111
54,8715603121;-0,278749910497
54,2728182381;-0,265748278891
53,6867760013;-0,229598937541
53,1585385557;-0,234096251362
52,5952615367;-0,18769269895
52,0129668782;-0,188395414614
51,5488535317;-0,176693105818
51,0113456202;-0,162581723237
50,5119384483;-0,137390914024
49,9837292855;-0,119297652869
49,4729115327;-0,0686844788406
48,9640191144;-0,124639927684
48,5088753608;-0,113788297729
48,0541202332;-0,0954335327322
47,5868079105;-0,0551797030084
47,147120199;-0,0514690975225
46,6728802451;-0,059947115964
46,268989852;-0,0503553312334
45,829103158;-0,0598998234125
45,4309030633;-0,0320902831444
45,0190505592;-0,0709702035109
44,6037893236;-0,0567690450272
41,023475734;0,0311783524245
38,4277595799;0,037249124844
36,979784206;9,11941817099e-05
37,0978257264;-0,199839930554
39,7495271021;-0,604927525684
46,6519434395;-1,41067838556
56,8065253586;-1,89123769609
64,5478232064;-1,58518924389
67,9210588985;-1,12735632328
68,2483000297;-0,7767528009
66,877989721;-0,538171947034
64,6356837705;-0,3827761099
61,9948707615;-0,27591681729
59,2232211291;-0,204923268306
56,5036990157;-0,147638768247
53,916757705;-0,122892781334
51,5275357147;-0,120262637536
49,3545274151;-0,129658691035
47,4789002367;-0,160865915031
45,9457391892;-0,201180976231
44,8870032114;-0,274261189085
44,5541958916;-0,451421570428
45,505154866;-0,834746466978
49,1517116106;-1,76055577801
57,2835663223;-2,89900269472
64,9501776336;-2,13403479983
67,6562900341;-1,22561951093
67,5922380537;-0,743882499724
66,3235147278;-0,490311204368
64,529186788;-0,349208817688
62,5188803165;-0,266811331296
60,44840952;-0,212010667047
58,4028288844;-0,173126102903
56,4249770511;-0,146966365329
54,5443015631;-0,136383031815
52,7935123784;-0,136331040624
51,1873611979;-0,150076495871
49,7697789936;-0,185232258218
48,6084124348;-0,26694170122
47,8358936305;-0,444085747117
47,7589796899;-0,87392336828
49,2689693021;-2,10465790451
55,9100381704;-5,76075136557
66,5267810205;-3,54518759599
68,6420746168;-1,46327748445
31,1817626282;-0,745894355946
67,0126643909;-0,471941372485
65,4619967387;-0,324165816899
63,7907763745;-0,239773982466
62,0902812417;-0,187467761645
60,4100331978;-0,153896769417
58,7760185289;-0,135393076655
57,2021434138;-0,128835311609
55,7036397517;-0,13426706531
54,2896043671;-0,150097757175
52,9803592511;-0,185899396657
51,801533843;-0,254074980393
50,814547467;-0,391785308083
50,1415116676;-0,717891785088
50,0764473389;-1,70961164769
50,7112897981;-6,40845513821
70,0448750033;-4,39797313822
69,9361430632;-1,43402549631
39,3497000809;-0,668096592489
38,8651645929;-0,381096616906
66,3973135301;-0,257210089039
64,9463046699;-0,184431339566
63,4942370796;-0,143252152098
62,0640315972;-0,118794877636
60,6679264353;-0,105822923364
59,3146766569;-0,101885184835
58,0080447485;-0,104243403172
56,7541077184;-0,114974640262
32,4109268343;-0,128363488046
31,8144124321;-0,170042007679
53,4067880771;-0,283924792487
52,4942319336;-0,490547565329
51,7134202404;-1,02504998588
50,483727048;-2,49487244461
46,9205357057;-2,67729354319
45,6038934906;-1,12031825018
44,9477810536;-0,539654044917
44,2403375265;-0,313169411658
43,4805615461;-0,20703027165
65,8856444123;-0,153808343574
64,621724634;-0,120113739642
63,3792356445;-0,0998801790606
62,162997313;-0,088332726904
60,9781763789;-0,0830889642913
59,8266523432;-0,0832657574427
48,9052105027;-0,450017899715
59,291990154;-0,0649680842077
50,2703423287;-0,158202397221
30,4738371943;-0,0550149254643
51,1934135676;-0,0795699947374
58,6957737909;-0,0586103918904
51,8934969383;-0,0589475631992
72,1492782737;-0,0662942505293
64,6780501529;-0,055496517018
30,2918275459;-2,78659481736
63,9591209311;-0,0550669805822
48,184517301;-0,0843495640221
63,372812832;-0,0650962710102
49,3629551308;-1,34161538143
37,2117756484;-0,0831473478242
0,321605957451;-0,111056306057
0,000389197353366;-0,0700043960981
66,5850565467;-0,0850004793553
-0,0976159445101;-0,177406953492
65,9408393215;-0,0699853132653
-15,107960684;-20,5089062738
65,3849942665;-0,0889805297283
85,113338125;-0,115859137121
64,8235164919;-0,112124815848
-1,514563802;-0,847124036374
71,3441587167;-0,074348348548
67,4914401339;-0,0675675126025
70,5322491705;-0,063352563519
66,9079284861;-0,0648877492518
69,7889478334;-0,0677445274124
