"59,9915044524","-0,679643805655","79,8813260825","6,56959162768e-15"
"59,9906338088","-0,71361456874","61,6306341852","-2,32397301161"
"59,9897207247","-0,747583659964","69,2057050116","-1,56268420731"
"59,9887652044","-0,781550999813","86,3876438478","1,49734209976e-15"
"59,9877672524","-0,815516508786","77,8037873958","-0,097148382212"
"59,9867268733","-0,849480107396","67,0494672884","-0,782449437329"
"59,9856440721","-0,883441716172","72,9147969429","-2,17607991672"
"59,9845188538","-0,917401255658","83,5869287239","-1,32363010459"
"59,9833512237","-0,951358646415","74,4560602369","-0,762482179479"
"59,9821411872","-0,985313809018","67,2392487384","-0,891022536885"
"59,98088875","-1,01926666406","80,6065297498","-4,36469815339"
"59,9795939181","-1,05321713216","79,5827470789","-0,920616601902"
"59,9782566973","-1,08716513395","71,7714087174","-0,635199956758"
"59,9768770941","-1,12111059007","39,9714778471","-2,46093315228"
"59,9754551148","-1,15505342119","82,4670852006","-1,97834739492"
"59,9739907661","-1,18899354801","76,02299773","-0,879875935749"
"59,9724840549","-1,22293089124","101,453672599","-0,87365647945"
"59,9709349883","-1,2568653716","56,7188940003","-3,95218304304"
"59,9693435734","-1,29079690987","79,6601739674","-0,909511152632"
"59,9677098177","-1,32472542681","73,321855043","-0,603918465788"
"59,9660337289","-1,35865084322","68,2762288719","-1,4743845244"
"59,9643153148","-1,39257307994","59,838621765","-1,08921585873"
"59,9625545835","-1,42649205782","76,7031909487","-0,522454447838"
"59,9607515431","-1,46040769772","93,4535148606","-0,429855155933"
"59,9589062022","-1,49431992056","65,7223503146","-1,45680802303"
"59,9570185693","-1,52822864726","60,4616479982","-0,483397562196"
"59,9550886533","-1,56213379878","74,2663244337","-0,282748707441"
"59,9531164632","-1,59603529611","88,0659746878","-0,398280043628"
"59,9511020082","-1,62993306025","64,5021563552","-0,577901856283"
"59,9490452978","-1,66382701224","60,3621890566","-0,285893541728"
"59,9469463415","-1,69771707317","72,27777243","-0,147652556643"
"59,9448051491","-1,73160316413","68,0234267202","-0,199187280673"
"59,9426217308","-1,76548520625","63,8042062383","-0,195135437842"
"59,9403960966","-1,7993631207","60,2304709996","-0,140239141995"
"59,938128257","-1,83323682867","70,6419193203","-0,0250250541481"
"59,9358182226","-1,8671062514","96,8143929722","3,17914051418e-09"
"59,9334660041","-1,90097131015","63,2868430336","-1,11411623671e-15"
"59,9310716126","-1,9348319262","60,0601195908","3,36201041519e-17"
"59,9286350592","-1,9686880209","69,2903767498","5,49519562515e-15"
"59,9261563554","-2,0025395156","92,4698899802","-1,12045263455e-12"
"59,9236355126","-2,03638633172","62,380754661","-1,06635627907e-16"
"59,9210725426","-2,07022839069","58,7271804977","3,00391934444e-17"
"59,9184674575","-2,10406561398","59,8420624947","3,2207753985e-18"
"59,9158202693","-2,1378979231","55,9548892497","1,7464473981e-12"
"59,9131309904","-2,17172523962","44,0966623224","1,40015939891e-17"
"59,9103996334","-2,20554748511","60,6098976001","-0,0881598820268"
"59,907626211","-2,2393645812","7,0654852148","-2,80631891853"
"59,9048107362","-2,27317644958","12,3674526418","-10,448878633"
"59,901953222","-2,30698301193","0,0156972100907","-0,0997696666188"
"59,8990536818","-2,34078419003","60,2776950554","-0,140774790504"
"59,8961121291","-2,37457990565","67,2173735396","-0,125400638042"
"59,8931285777","-2,40837008063","-0,115435081542","-0,370763461547"
"59,8901030413","-2,44215463686","62,300697467","-0,116256494711"
"59,8870355342","-2,47593349625","60,0234657357","-0,135479809084"
"59,8839260706","-2,50970658077","66,5014350238","-0,123765863347"
"59,880774665","-2,54347381242","-0,691644560078","-12,4785587749"
"59,8775813321","-2,57723511328","61,9972682883","-0,10333343163"
"59,8743460867","-2,61099040542","59,8821545523","-0,14105214881"
"59,871068944","-2,64473961102","65,9082550202","-0,18618682915"
