1.0004736576e+000;-1.5274792569e-003
1.0001169706e+000;-1.8956033126e-003
1.0004720613e+000;-1.6935850928e-003
1.0000077641e+000;-2.0783278036e-003
1.0000422744e+000;-1.6787191726e-003
9.9997538924e-001;-1.7945028204e-003
9.9988031586e-001;-1.8886010621e-003
1.0000544867e+000;-1.6609898679e-003
9.9997404545e-001;-2.0610393823e-003
9.9982845559e-001;-1.8528823113e-003
1.0000197566e+000;-1.7751123901e-003
1.0001432649e+000;-1.8573880401e-003
9.9968161411e-001;-1.9843161252e-003
9.9988768674e-001;-2.1192087399e-003
1.0002831129e+000;-1.8516710872e-003
9.9947585210e-001;-1.9838733265e-003
1.0000559568e+000;-2.2107540098e-003
1.0001170102e+000;-2.1013000754e-003
9.9980039015e-001;-2.1849339252e-003
9.9992277516e-001;-2.4106693665e-003
9.9997998402e-001;-2.3295858935e-003
9.9958242332e-001;-2.5521465163e-003
1.0001244973e+000;-2.6760555131e-003
9.9998903203e-001;-2.3528745797e-003
9.9960921182e-001;-3.0363705149e-003
9.9997595071e-001;-2.6653376520e-003
1.0000856348e+000;-2.7555689625e-003
9.9957579769e-001;-3.1334834017e-003
9.9999271615e-001;-2.8323873775e-003
1.0000869880e+000;-3.1856432496e-003
9.9961791107e-001;-3.2622630639e-003
9.9994372926e-001;-3.2672567772e-003
1.0000922520e+000;-3.4974692225e-003
9.9979308538e-001;-3.5706051294e-003
9.9987695513e-001;-3.5403846700e-003
9.9999839481e-001;-3.6578262588e-003
9.9986924777e-001;-3.7621426153e-003
9.9993181664e-001;-3.8123331345e-003
9.9994779209e-001;-3.6425817148e-003
9.9990074950e-001;-4.0381649501e-003
9.9985293868e-001;-3.7797401326e-003
9.9988098809e-001;-3.9506083940e-003
9.9987686288e-001;-4.1508795784e-003
9.9995969968e-001;-3.9079296663e-003
9.9993282025e-001;-4.0835585807e-003
9.9986658073e-001;-4.0824281785e-003
9.9994567268e-001;-3.7174390517e-003
9.9976457936e-001;-4.0015802633e-003
9.9966181279e-001;-3.6626970180e-003
9.9985606306e-001;-3.5872938298e-003
9.9981893323e-001;-3.9836222413e-003
9.9993256163e-001;-3.7238705098e-003
9.9977272901e-001;-3.9937018123e-003
9.9994872834e-001;-3.7211348213e-003
9.9991876758e-001;-3.7169609551e-003
9.9956334701e-001;-3.9399047666e-003
9.9995690481e-001;-4.0383988653e-003
9.9983906755e-001;-3.9843583273e-003
9.9979768378e-001;-4.3637222996e-003
1.0000480827e+000;-4.1535166682e-003
9.9992223010e-001;-4.2016596102e-003
9.9982569006e-001;-4.4034765090e-003
1.0000641320e+000;-4.2270862833e-003
9.9992700716e-001;-4.3737170434e-003
9.9974415918e-001;-4.6386929370e-003
1.0001107034e+000;-4.4979652539e-003
9.9981490534e-001;-4.7343739858e-003
9.9990639307e-001;-4.5795976470e-003
9.9979238423e-001;-4.6880938081e-003
9.9995827706e-001;-4.7589220919e-003
9.9973253891e-001;-4.7168621185e-003
9.9986138427e-001;-5.2264522239e-003
9.9982220540e-001;-5.8804349819e-003
9.9970540069e-001;-6.3902638425e-003
9.9965824917e-001;-6.8754593029e-003
9.9988781812e-001;-7.5077741599e-003
9.9980956865e-001;-7.9859395170e-003
9.9983734579e-001;-8.3923350490e-003
9.9976638808e-001;-8.9808682373e-003
9.9986672820e-001;-9.9255355311e-003
9.9991160630e-001;-1.0246758570e-002
9.9985296741e-001;-1.0590879891e-002
9.9976811116e-001;-1.1104661439e-002
9.9973896869e-001;-1.1462085579e-002
9.9975722855e-001;-1.1923858747e-002
9.9974387706e-001;-1.2340997001e-002
9.9960120124e-001;-1.3034139196e-002
9.9931781327e-001;-1.3353094517e-002
9.9990924697e-001;-1.4069665700e-002
